ID,Url,Price,Name,Manufacturer,Image,Image_Url,Compatibility,Cooling_Potential,Fan_RPM,Noise_Level,Dimensions
1,https://www.jimms.fi/fi/Product/Show/155091/nh-d15-chromax-black/noctua-nh-d15-chromax-black-prosessorijaahdytin,119.9,Nh-d15 chromax.black,Noctua,COOLER_257681-ig800gg.jpg,https://ic.jimms.fi/product/8/8/257681-ig800gg.jpg,Intel lga2066 / lga2011-0 / lga2011-3 (square ilm) / lga115x / lga1700 / lga1200 amd am4 / am5,Katso,1500 rpm,2 x low-noise adaptor (l.n.a.): 4-pin pwm y-kaapeli,160 x 150 x 135 mm
2,https://www.jimms.fi/fi/Product/Show/185986/ey3a005/endorfy-fera-5-prosessorijaahdytin,32.9,Fera 5,Endorfy,COOLER_407307-ig800gg.jpg,https://ic.jimms.fi/product/0/2/407307-ig800gg.jpg,"Lga1700, lga1200, lga1150, lga1151, lga1155, lga1156, lga775, lga2066, lga2011-3, lga2011 (square ilm), lga1366; amd: am5, am4, am3(+), am2(+), fm2(+), fm1",220 w,250 (+/- 100) - 1800 (+/- 10 %) rpm,,155 x 127 x 77 mm
3,https://www.jimms.fi/fi/Product/Show/193260/r-asn4-bknnmt-g/deepcool-assassin-iv-prosessorijaahdytin,104.9,Assassin iv,DeepCool,COOLER_445104-ig800gg.jpg,https://ic.jimms.fi/product/0/5/445104-ig800gg.jpg,Intel lga2066 / 2011-v3 / 2011 / 1700 / 1200 / 1151 / 1150 / 1155; amd: am5 / am4,,500 ~ 1700 rpm +/- 10 %,,144 x 147 x 164 mm
4,https://www.jimms.fi/fi/Product/Show/193987/pa120-black-1700/thermalright-peerless-assassin-120-black-prosessorijaahdytin-musta,54.9,Peerless assassin 120 black,Thermalright,COOLER_449338-ig800gg.jpg,https://ic.jimms.fi/product/3/1/449338-ig800gg.jpg,Intel: 115x / 2011 / -3 / 2066 / 1200 / 1700; amd: am4 / am5,,1500 rpm +/- 10 % (max),25.6 dba,125 x 135 x 157 mm
5,https://www.jimms.fi/fi/Product/Show/168705/ak-cc1106hp01/akasa-vegas-chroma-am-prosessorijaahdytin,16.9,Vegas chroma am,Akasa,COOLER_317397-ig800gg.jpg,https://ic.jimms.fi/product/9/2/317397-ig800gg.jpg,"Am4, am3+",,500 - 1800 rpm,"32,5 db(a)",120 x 120 x 63 mm
6,https://www.jimms.fi/fi/Product/Show/162180/cr-1100/jonsbo-cr-1100-prosessorijaahdytin,49.9,Cr-1100,Jonsbo,COOLER_284585-ig800gg.jpg,https://ic.jimms.fi/product/8/4/284585-ig800gg.jpg,Lga 1200 / 115x / 775; amd: am4 / am3(+) / am2(+) / fm2(+) / fm1,,600 - 1500 rpm +/- 10 %,18.0 - 31.0 dba,141 x 112 x 165 mm
7,https://www.jimms.fi/fi/Product/Show/168706/ak-cc7139hp01/akasa-vegas-chroma-lg-prosessorijaahdytin,16.9,Vegas chroma lg,Akasa,COOLER_317401-ig800gg.jpg,https://ic.jimms.fi/product/0/8/317401-ig800gg.jpg,"Lga 115x, lga 1200",,500 - 1800 rpm,"32,5 db(a)",120 x 120 x 59 mm
8,https://www.jimms.fi/fi/Product/Show/187839/bk034/be-quiet-pure-rock-lp-prosessorijaahdytin,51.9,Pure rock lp,be quiet!,COOLER_417991-ig800gg.jpg,https://ic.jimms.fi/product/9/8/417991-ig800gg.jpg,1700 / 1200 / 1150 / 1151 / 1155; kiinnityssarjat: intel & amd,100 w,"13,3 / 23,8 / 30,6 db(a)","13,3 / 23,8 / 30,6 db(a)",92 x 92 x 45 mm
9,https://www.jimms.fi/fi/Product/Show/78530/ph-tc12dx/phanteks-ph-tc12dx-cpu-cooler-valkoinen,49.9,Ph-tc12dx cpu cooler - valkoinen,Phanteks,COOLER_75992-ig800gg.jpg,https://ic.jimms.fi/product/9/7/75992-ig800gg.jpg,"Intel socket lga2011, lga115x, lga 1200, lga 1366, lga775 ja amd am2/2+/am3/am4 (vakio taustalevy tarvitaan)",,"2kpl ph-f120hp pwm fan, 120x120x25, ufb-laakeri, 600-1800rpm, 23 - 68.5cfm, 21.9 -27.6dba, 12v/0,18a","2kpl ph-f120hp pwm fan, 120x120x25, ufb-laakeri, 600-1800rpm, 23 - 68.5cfm, 21.9 -27.6dba, 12v/0,18a",126 x 57 x 157mm
10,https://www.jimms.fi/fi/Product/Show/176361/acfre00078a/arctic-freezer-i13-x-prosessorijaahdytin,24.9,Freezer i13 x,ARCTIC,COOLER_356275-ig800gg.jpg,https://ic.jimms.fi/product/7/4/356275-ig800gg.jpg,"Intel 1200, 115x",,"1 x 100mm, 300 - 2000 rpm (pwm-hallittu)","0,3 sone","85,5 x 112 x 137 mm"
11,https://www.jimms.fi/fi/Product/Show/183440/sst-hyh90-argb/silverstone-hydrogon-h90-argb-prosessorijaahdytin,49.9,Hydrogon h90 argb,SilverStone,COOLER_394325-ig800gg.jpg,https://ic.jimms.fi/product/2/4/394325-ig800gg.jpg,Lga 2066/2011/1700/1200/115x; amd: socket am4*,,500 ~ 2600 rpm,"1,3 ~ 34,6 dba",95 x 48 x 95 mm
12,https://www.jimms.fi/fi/Product/Show/196990/cr-1400-evo/jonsbo-cr-1400-evo-standard-prosessorijaahdytin,19.9,Cr-1400 evo standard,Jonsbo,COOLER_466964-ig800gg.jpg,https://ic.jimms.fi/product/6/5/466964-ig800gg.jpg,Lga 1700/1200/115x; amd: am4/am5,180 w,800 - 2200 rpm (+/- 10 %),"22,3 - 33,8 db(a) (max)",92 x 70 x 130 mm
13,https://www.jimms.fi/fi/Product/Show/197051/cr-1400-evo-argb-white/jonsbo-cr-1400-evo-argb-white-prosessorijaahdytin,22.9,Cr-1400 evo argb white,Jonsbo,COOLER_467445-ig800gg.jpg,https://ic.jimms.fi/product/4/4/467445-ig800gg.jpg,Lga 1700/1200/115x; amd: am4/am5,180 w,800 - 2200 rpm (+/- 10 %),"22,3 - 33,8 db(a) (max)",92 x 70 x 130 mm
14,https://www.jimms.fi/fi/Product/Show/90277/0p105255/raijintek-themis-heatpipe-cpu-jaahdytin,28.9,Themis heatpipe cpu-jäähdytin,Raijintek,COOLER_92981-ig800gg.jpg,https://ic.jimms.fi/product/8/8/92981-ig800gg.jpg,Intel: socket lga 2066/201x/1366/115x/1200/775 (core™ i3 / i5 / i7 / i9 cpu); amd: all am4/am3+/am3/am2+/am2/fm2+/fm2/fm1,,"120 mm pwm (max. 27,86 db, 1000-1800rpm, 78,4 cfm)",,122 x 157 x 50 mm (l x k x s)
15,https://www.jimms.fi/fi/Product/Show/177059/sst-xe02-sp3/silverstone-xe02-sp3-prosessorijaahdytin-2u,69.9,Xe02-sp3,SilverStone,COOLER_360353-ig800gg.jpg,https://ic.jimms.fi/product/5/6/360353-ig800gg.jpg,Amd socket sp3/tr4,,1600 ~ 8400 rpm,52 dba,60 x 60 x 25 mm
16,https://www.jimms.fi/fi/Product/Show/92669/sst-nt07-115x/silverstone-nt07-115x-low-profile-prosessorijaahdytin,23,Nt07-115x low profile,SilverStone,COOLER_95514-ig800gg.jpg,https://ic.jimms.fi/product/1/5/95514-ig800gg.jpg,Intel socket lga1150/1155/1156/1200,,"80mm, 1200-3400±10% rpm, max.48cfm, 18-26 dba","80mm, 1200-3400±10% rpm, max.48cfm, 18-26 dba",90 x 23 x 90mm
17,https://www.jimms.fi/fi/Product/Show/187323/ak-cc6609ep01/akasa-intel-lga1700-ali-low-profile-screw-backplate-cooler-pwm-poistotuote-norm-19-90,15,Intel lga1700,Akasa,COOLER_414599-ig800gg.jpg,https://ic.jimms.fi/product/9/0/414599-ig800gg.jpg,Intel® lga1700,35w tdp,600-3000 rpm (pwm controlled),30.75 db(a),87.2 x 85.2 x 21.8 mm (w x d x h)
18,https://www.jimms.fi/fi/Product/Show/180218/hx7280/jonsbo-hx7280-prosessorijaahdytin,99.9,Hx7280,Jonsbo,COOLER_376088-ig800gg.jpg,https://ic.jimms.fi/product/8/1/376088-ig800gg.jpg,Lga 115x/1200/1700/2011/2066; amd: am4 / am5,280w,700 - 1800 rpm +/- 10 % | 1200 rpm +/- 10 % (l.n.a),</= 38 dba | </= 28 dba (l.n.a),140 x 155 x 160 mm
19,https://www.jimms.fi/fi/Product/Show/162164/cr-1000/jonsbo-cr-1000-prosessorijaahdytin,25.9,Cr-1000,Jonsbo,COOLER_284267-ig800gg.jpg,https://ic.jimms.fi/product/6/2/284267-ig800gg.jpg,Lga115x / 1200 / 1700; amd: am5 / am4,,700 - 1800 rpm +/- 10 %,20.55 - 37.2 dba (maks.),128 x 76 x 158 mm
20,https://www.jimms.fi/fi/Product/Show/165752/actc-mr90517-01/aerocool-mirage-5-argb-prosessorijaahdytin-musta,37.9,Mirage 5,Aerocool,COOLER_302427-ig800gg.jpg,https://ic.jimms.fi/product/2/2/302427-ig800gg.jpg,Lga 2066 / 2011 / 1200 / 115x / 775; amd: am4 / am3(+) / am2(+) / fm2 / fm1,150w,1200 - 3000 rpm,18 ~ 30 dba,100 x 145 mm
21,https://www.jimms.fi/fi/Product/Show/188046/metal-dt24-base/montech-metal-dt24-base-prosessorijaahdytin,72.9,Metal dt24 base,Montech,COOLER_418453-ig800gg.jpg,https://ic.jimms.fi/product/5/6/418453-ig800gg.jpg,Lga 115x / 1200 / 1700; amd: am4 / am5,270 w,800 ~ 1950 rpm (+/- 10 %),26 dba,"133,5 x 121,4 x 153 mm"
22,https://www.jimms.fi/fi/Product/Show/185988/ey3a007/endorfy-fera-5-argb-prosessorijaahdytin,44.9,Fera 5 argb,Endorfy,COOLER_407341-ig800gg.jpg,https://ic.jimms.fi/product/4/8/407341-ig800gg.jpg,"Lga1700, lga1200, lga1150, lga1151, lga1155, lga1156, lga775, lga2066, lga2011-3, lga2011 (square ilm), lga1366; amd: am5, am4, am3(+), am2(+), fm2(+), fm1",220 w,250 (+/- 100) - 1800 (+/- 10 %) rpm,,155 x 127 x 77 mm
23,https://www.jimms.fi/fi/Product/Show/134275/nh-l9a-am4/noctua-nh-l9a-am4-prosessorijaahdytin,49.9,Nh-l9a-am4,Noctua,COOLER_177379-ig800gg.jpg,https://ic.jimms.fi/product/7/0/177379-ig800gg.jpg,Amd am4,,2500 rpm (+/- 10%),"23,6 db(a)",23 x 114 x 92 mm
24,https://www.jimms.fi/fi/Product/Show/150006/84000000148/alpenfohn-brocken-eco-advanced-prosessorijaahdytin,37.9,Brocken eco advanced,Alpenföhn,COOLER_236355-ig800gg.jpg,https://ic.jimms.fi/product/5/4/236355-ig800gg.jpg,"Intel lga 2066, 2011(-v3), 1366, 1200, 115x, 775 amd am4, am3(+), am2(+), fm1",170w tdp,500 - 1600 rpm,"13,5 x 24,8 db(a)",149 x 126 x 93 mm
25,https://www.jimms.fi/fi/Product/Show/175884/acfre00081a/arctic-freezer-4u-sp3-prosessorijaahdytin,54.9,Freezer 4u sp3,ARCTIC,COOLER_353607-ig800gg.jpg,https://ic.jimms.fi/product/0/2/353607-ig800gg.jpg,"Sp3, tr4, strx4",300 w,400 - 2300 rpm +/- 10 %,40 dba,124 x 156 x 152 mm
26,https://www.jimms.fi/fi/Product/Show/197048/cr-1000-evo-color/jonsbo-cr-1000-evo-color-black-prosessorijaahdytin,24.9,Cr-1000 evo color black,Jonsbo,COOLER_467415-ig800gg.jpg,https://ic.jimms.fi/product/1/4/467415-ig800gg.jpg,Lga 1700/1200/115x; amd: am4/am5,220 w,600 - 1500 rpm (+/- 10 %),22 - 32 db(a) (max),120 x 71 x 154 mm
27,https://www.jimms.fi/fi/Product/Show/95981/nh-d15/noctua-prosessorijaahdytin-nh-d15,109.9,Nh-d15,Noctua,COOLER_100345-ig800gg.jpg,https://ic.jimms.fi/product/4/4/100345-ig800gg.jpg,"Lga115x/2011, lga 1700 / lga 1200 / am4 / am5",,: nh-d15 -cooleri: 2 x nf-a15 premium-tuuletin (tavallista versiota suurempi rpm!),2 x low noise adaptor (l.n.a): y-kaapeli,
28,https://www.jimms.fi/fi/Product/Show/131118/0-761345-10920-8/antec-c400-120mm-prosessorijaahdytin,39.9,C400 120mm,Antec,COOLER_168548-ig800gg.jpg,https://ic.jimms.fi/product/4/1/168548-ig800gg.jpg,Intel: lga 2011v3/775/1150/1151/1155/1156/1200/1366; amd: fm2+/fm2/fm1/am3/am3+/am2/am2+,,800~1900 ± 10% rpm,20.3 - 34.5dba,155x125x76mm
29,https://www.jimms.fi/fi/Product/Show/189505/nh-l9a-am5-chromax-black/noctua-nh-l9a-am5-chromax-black-prosessorijaahdytin,59.9,Nh-l9a-am5 chromax.black,Noctua,COOLER_424872-ig800gg.jpg,https://ic.jimms.fi/product/7/7/424872-ig800gg.jpg,Amd am5,,2500 rpm (1800 rpm) (+/-10 %),"23,6 db(a) (14,8 db(a)",114 x 92 x 23 mm
30,https://www.jimms.fi/fi/Product/Show/144880/84000000146/alpenfohn-ben-nevis-advanced-prosessorijaahdytin,31.9,Ben nevis advanced,Alpenföhn,COOLER_216120-ig800gg.jpg,https://ic.jimms.fi/product/2/9/216120-ig800gg.jpg,"Intel lga 2066, 2011(-v3), 115x, 1200; amd am4, am3(+), am2(+), fm1: nyt myös",150w tdp,500 - 1500 rpm,"8 - 25,8 db(a)",130 x 74 x 159 mm
31,https://www.jimms.fi/fi/Product/Show/177058/sst-xe02-3647s/silverstone-xe02-3647s-prosessorijaahdytin-2u,69.9,Xe02-3647s,SilverStone,COOLER_360341-ig800gg.jpg,https://ic.jimms.fi/product/4/8/360341-ig800gg.jpg,Intel lga 3647 square,,1600 ~ 8400 rpm,52 dba,60 x 60 x 25 mm
32,https://www.jimms.fi/fi/Product/Show/185207/r-ag620-bkanmn-g-2/deepcool-ag620-bk-argb-prosessorijaahdytin,69.9,Ag620 bk argb,DeepCool,COOLER_403098-ig800gg.jpg,https://ic.jimms.fi/product/9/1/403098-ig800gg.jpg,Am5 / am4,,300 ~ 1850 rpm +/- 10 %,"</= 29,4 db(a)",129 x 136 x 157 mm
33,https://www.jimms.fi/fi/Product/Show/187320/ak-cc6608bp01/akasa-intel-lga1700-copper-core-screw-backplate-cooler-2-ball,30.9,Intel lga1700,Akasa,COOLER_414594-ig800gg.jpg,https://ic.jimms.fi/product/9/5/414594-ig800gg.jpg,Intel® lga1700,125w tdp,500-3400 rpm (pwm controlled),36 db(a),94.8 x 94.8 x 63.2 mm (w x d x h)
34,https://www.jimms.fi/fi/Product/Show/134396/nh-l12s/noctua-prosessorijaahdytin-nh-l12s,69.9,Nh-l12s,Noctua,COOLER_177720-ig800gg.jpg,https://ic.jimms.fi/product/2/9/177720-ig800gg.jpg,"Intel lga115x/1200/2011/2066, amd am2/am2+/am3/am4/fm1*/fm2(+)",,"1850 rpm, 94,2m³/h, 23,9 dba (l.n.a: 1400, 70,8, 16,8), 12v, mtbf > 150 000h","1850 rpm, 94,2m³/h, 23,9 dba (l.n.a: 1400, 70,8, 16,8), 12v, mtbf > 150 000h",
35,https://www.jimms.fi/fi/Product/Show/178264/rr-212s-20pc-r2/cooler-master-hyper-212-rgb-black-edition-prosessorijaahdytin,54.9,Hyper 212 rgb black edition,Cooler Master,COOLER_366728-ig800gg.jpg,https://ic.jimms.fi/product/2/1/366728-ig800gg.jpg,Intel: lga 2066 / 2011(-v3) / 1366 / 115x / 1700; amd: am4 / am3(+) / am2(+) / fm2(+) / fm1,,650 - 2000 rpm (pwm) +/- 10%,8 ~ 30 dba,"120 x 79,6 x 158,8 mm"
36,https://www.jimms.fi/fi/Product/Show/127857/nh-u12s-se-am4/noctua-nh-u12s-se-am4-prosessorijaahdytin-amd-am4,79.9,Nh-u12s se-am4,Noctua,COOLER_159144-ig800gg.jpg,https://ic.jimms.fi/product/4/5/159144-ig800gg.jpg,Amd am4,Katso,1500 rpm,"22,4 db(a)",158 x 125 x 45 mm
37,https://www.jimms.fi/fi/Product/Show/168266/scct-1000/scythe-choten-prosessorijaahdytin,36.9,Choten,Scythe,COOLER_315283-ig800gg.jpg,https://ic.jimms.fi/product/8/6/315283-ig800gg.jpg,Socket lga775; socket lga1150; socket lga1151; socket lga1155; socket lga1156; socket lga1200; socket lga1366; amd: socket am2; socket am2+; socket am3; socket am3+; socket am4; socket fm1; socket fm2; socket fm2+,,300 (+/- 200 rpm) ~ 1200 rpm (+/- 10 %) (pwm-hallittu),"4 ~ 24,9 dba",130 x 120 x 130 mm
38,https://www.jimms.fi/fi/Product/Show/197050/cr-1000-evo-argb-white/jonsbo-cr-1000-evo-argb-white-prosessorijaahdytin,26.9,Cr-1000 evo argb white,Jonsbo,COOLER_467435-ig800gg.jpg,https://ic.jimms.fi/product/3/4/467435-ig800gg.jpg,Lga 1700/1200/115x; amd: am4/am5,220 w,600 - 1500 rpm (+/- 10 %),22 - 32 db(a) (max),120 x 71 x 154 mm
39,https://www.jimms.fi/fi/Product/Show/181818/acfre00086a/arctic-freezer-34-prosessorijaahdytin-bulk,34.9,Freezer 34 - (bulk),ARCTIC,COOLER_385297-ig800gg.jpg,https://ic.jimms.fi/product/9/2/385297-ig800gg.jpg,Lga 1700; amd: am4/am5,,: 120mm: 200 ~ 1800 rpm (pwm-hallittu): 0 db -tila alle 5% pwm,0.3 sone,Lxkxs: 124 x 157 x 86 mm (tuulettimen kanssa)
40,https://www.jimms.fi/fi/Product/Show/195514/sst-xe04-4677v/silverstone-xe04-4677v-prosessorijaahdytin,149.9,Xe04-4677v,SilverStone,COOLER_458519-ig800gg.jpg,https://ic.jimms.fi/product/1/0/458519-ig800gg.jpg,Intel lga 4677 (cpu carrier not included),270 w,1500 ~ 5000 rpm,43 dba,118 x 126 x 105 mm
41,https://www.jimms.fi/fi/Product/Show/107573/sst-ar06/silverstone-argon-sst-ar06-low-profile-cpu-jaahdytin-92mm-tuulettimella,43,Argon sst-ar06 low-profile cpu-jäähdytin 92mm tuulettimella,SilverStone,COOLER_114069-ig800gg.jpg,https://ic.jimms.fi/product/6/0/114069-ig800gg.jpg,Intel socket lga115x/1200 / amd am2/am3/fmx,,"92mm x 92mm x 15mm, 20-28.3 dba, kuulalaakeri, 40.2cfm, 1200~2500rpm","92mm x 92mm x 15mm, 20-28.3 dba, kuulalaakeri, 40.2cfm, 1200~2500rpm",105mm (l) x 92mm (s) x 58mm (k) (tuulettimella)
42,https://www.jimms.fi/fi/Product/Show/169516/pe-240-bla/icegiant-prosiphon-elite-prosessorijaahdytin,189.9,Prosiphon elite,IceGiant,COOLER_321349-ig800gg.jpg,https://ic.jimms.fi/product/4/0/321349-ig800gg.jpg,"2011/2066, 1200, 115x, 1366; amd: am4, tr4, str4x",,300 - 2300 rpm,,251 x 164 x 104mm (l x k x s)
43,https://www.jimms.fi/fi/Product/Show/195296/ak-cc6610ep01/akasa-extra-safe-low-profile-aluminium-intelr-lga1700-thin-mini-itx-cooler-with-copper-core,23.9,Extra-safe low-profile aluminium intel® lga1700 thin mini-itx cooler with copper core,Akasa,COOLER_457014-ig800gg.jpg,https://ic.jimms.fi/product/1/5/457014-ig800gg.jpg,Intel lga1700,65,600 - 3000 rpm,15 - 30.75 db(a),75 x 10 mm
