ID,Url,Price,Name,Manufacturer,Image,Image_Url,Capacity,Form_Factor,Interface,Cache,Flash,TBW
236,https://www.jimms.fi/fi/Product/Show/179304/lse10z001tg8/kioxia-1tb-exceria-pro-nvme-ssd-levy-m-2-2280-pcie-4-0-7300-6400-mb-s,87.9,1tb exceria pro,KIOXIA,STORAGE_371516-ig800gg.jpg,https://ic.jimms.fi/product/1/3/371516-ig800gg.jpg,1tb,M.2 type 2280-s2-m,Pci express 4.0,,Bics flash tlc,400tb
237,https://www.jimms.fi/fi/Product/Show/157586/sedc1000bm8-240g/kingston-240gb-data-center-dc1000b-nvme-ssd-levy-m-2-2280-3d-tlc-2200-290-mb-s,107.9,240gb data center dc1000b nvme ssd -levy,Kingston,STORAGE_267694-ig800gg.jpg,https://ic.jimms.fi/product/9/5/267694-ig800gg.jpg,240gb,M.2,Pcie nvme gen3 x4,,3d tlc,248 tbw
238,https://www.jimms.fi/fi/Product/Show/176110/ct4000mx500ssd1/crucial-4tb-mx500-2-5-ssd-levy-3d-tlc-sata-iii-560-510-mb-s,260.9,4tb mx500,Crucial,STORAGE_354810-ig800gg.jpg,https://ic.jimms.fi/product/1/9/354810-ig800gg.jpg,4tb,"2.5""",Sata 6gbps (sata iii),,Micron 3d tlc nand,1000tb tbw (total bytes written)
239,https://www.jimms.fi/fi/Product/Show/158490/st3000vx009/seagate-3tb-skyhawk-surveillance-3-5-sisainen-kiintolevy-sata-iii-256mb,120.9,3tb skyhawk surveillance,Seagate,STORAGE_272215-ig800gg.jpg,https://ic.jimms.fi/product/1/4/272215-ig800gg.jpg,3 tb,"3.5""",Sata 6gb/s,256 mb,,
240,https://www.jimms.fi/fi/Product/Show/176623/skc3000s-512g/kingston-512gb-kc3000-pcie-4-0-nvme-ssd-levy-m-2-2280-3d-tlc-7000-3900-mb-s,62.9,512gb kc3000 pcie 4.0 nvme,Kingston,STORAGE_358054-ig800gg.jpg,https://ic.jimms.fi/product/5/5/358054-ig800gg.jpg,512gb,M.2 2280,Pcie 4.0 nvme,,3d tlc,400 tbw
241,https://www.jimms.fi/fi/Product/Show/169395/ts120gmts820s/transcend-120gb-m-2-ssd-820s-m-2-ssd-levy-sata-iii-500-350-mb-s,17.9,120gb m.2 ssd 820s,Transcend,STORAGE_320977-ig800gg.jpg,https://ic.jimms.fi/product/7/2/320977-ig800gg.jpg,120 gb,2280-d2-b-m (double-sided),Sata iii 6gb/s,,3d nand flash,40 tbw
242,https://www.jimms.fi/fi/Product/Show/194785/ts256gmte300s/transcend-256gb-300s-ssd-levy-pcie-gen3-x4-nvme-m-2-2230-2000-950-mb-s,37.9,256gb 300s,Transcend,STORAGE_454343-ig800gg.jpg,https://ic.jimms.fi/product/4/6/454343-ig800gg.jpg,256 gb,2230 (single-sided),Nvme pcie gen3 x4,,3d nand flash,100 tbw
243,https://www.jimms.fi/fi/Product/Show/179720/wds100t3g0c/western-digital-1tb-wd-green-sn350-nvme-ssd-levy-m-2-2280-pcie-3-0-x4-3200-2500-mb-s,62.9,1tb wd green sn350 nvme ssd -levy,Western Digital,STORAGE_373560-ig800gg.jpg,https://ic.jimms.fi/product/6/9/373560-ig800gg.jpg,1 tb,M.2 2280,Pci express 3.0 x4 (nvme),,Nelitasoinen solu (qlc),100 tb
244,https://www.jimms.fi/fi/Product/Show/195792/mz-v9p4t0gw/samsung-4tb-990-pro-with-heatsink-pcie-4-0-nvme-m-2-2280-ssd-levy-7450-6900-mb-s,305.9,4tb 990 pro with heatsink,Samsung,STORAGE_463105-ig800gg.jpg,https://ic.jimms.fi/product/0/4/463105-ig800gg.jpg,4tb,M.2 (2280),"Pcie gen 4.0 x4, nvme 2.0",Samsung 4gb low power ddr4 sdram,Samsung v-nand tlc,
245,https://www.jimms.fi/fi/Product/Show/171367/skc600ms-256g/kingston-256gb-kc600-msata-ssd-levy-sata-iii-3d-tlc-550-500-mb-s,30.9,256gb kc600,Kingston,STORAGE_330694-ig800gg.jpg,https://ic.jimms.fi/product/9/5/330694-ig800gg.jpg,256gb,Msata,Sata rev. 3.0 (6 gb/s) - taaksepäin yhteensopiva sata rev. 2.0 (3 gb/s),,3d tlc,150tb
246,https://www.jimms.fi/fi/Product/Show/194791/ts1tmte250s/transcend-1tb-250s-nvme-ssd-levy-m-2-2280-pcie-gen4-x4-7200-6200-mb-s,122.9,1tb 250s nvme,Transcend,STORAGE_454353-ig800gg.jpg,https://ic.jimms.fi/product/5/6/454353-ig800gg.jpg,1 tb,2280 (double-sided),Nvme pcie gen4 x4,S.m.a.r.t.; adavanced garbage collection; raid engine; ldpc coding; dram cache,3d nand flash,780 tbw
247,https://www.jimms.fi/fi/Product/Show/174907/cssd-f1000gbmp600pxt/corsair-1tb-mp600-pro-xt-gen4-pcie-x4-nvme-m-2-ssd-levy-m-2-2280-3d-tlc-7100-5800-mb-s,102.9,1tb mp600 pro xt gen4 pcie x4 nvme m.2,Corsair,STORAGE_348983-ig800gg.jpg,https://ic.jimms.fi/product/8/6/348983-ig800gg.jpg,1tb,M.2 2280,Pcie gen 4.0 x4,Yes,3d tlc,700 tbw
248,https://www.jimms.fi/fi/Product/Show/186320/sfyrdk-4000g/kingston-4tb-fury-renegade-pcie-4-0-nvme-m-2-ssd-with-heatsink-3d-tlc-7300-7000-mb-s,428.9,4tb fury renegade pcie 4.0 nvme m.2 ssd with heatsink,Kingston,STORAGE_409261-ig800gg.jpg,https://ic.jimms.fi/product/6/8/409261-ig800gg.jpg,4 tb,M.2 2280,Pcie 4.0 nvme,,3d tlc,"4,0 pbw"
249,https://www.jimms.fi/fi/Product/Show/186306/mz-v9p2t0bw/samsung-2tb-990-pro-pcie-4-0-nvme-m-2-2280-ssd-levy-7450-6900-mb-s,159.9,2tb 990 pro,Samsung,STORAGE_409160-ig800gg.jpg,https://ic.jimms.fi/product/6/9/409160-ig800gg.jpg,2tb,M.2 (2280),"Pcie gen 4.0 x4, nvme 2.0",Samsung 2gb low power ddr4 sdram,Samsung v-nand 3-bit mlc,
250,https://www.jimms.fi/fi/Product/Show/179059/cssd-f0500gbmp600plp/corsair-500gb-mp600-pro-lpx-pcie-gen4-x4-nvme-1-4-ssd-levy-m-2-2280-3d-tlc-7100-3700-mb-s,83.9,500gb mp600 pro lpx pcie gen4 x4 nvme 1.4,Corsair,STORAGE_370470-ig800gg.jpg,https://ic.jimms.fi/product/7/9/370470-ig800gg.jpg,500gb,M.2 2280,Pcie gen4.0 x4,Yes,3d tlc,350 tbw
251,https://www.jimms.fi/fi/Product/Show/172051/as40g-512gt-c/a-data-512gb-xpg-spectrix-s40g-rgb-pcie-gen3x4-m-2-2280-ssd-levy-3500-2400-mb-s,37.9,512gb xpg spectrix s40g rgb,A-Data,STORAGE_334919-ig800gg.jpg,https://ic.jimms.fi/product/1/0/334919-ig800gg.jpg,512gb,M.2 2280,Pcie gen3x4,,3d tlc,320 tb
252,https://www.jimms.fi/fi/Product/Show/186082/cssd-f1000gbmp600gs/corsair-1tb-mp600-gs-gen4-pcie-x4-m-2-2280-nvme-ssd-levy-4800-3900-mb-s,78.9,1tb mp600 gs,Corsair,STORAGE_407948-ig800gg.jpg,https://ic.jimms.fi/product/4/1/407948-ig800gg.jpg,1000 gt,M.2,,Ei (käyttää hmb:tä),3d tlc,600 tbw
253,https://www.jimms.fi/fi/Product/Show/190505/sp512gbss3a55s25/silicon-power-512gb-ace-a55-2-5-ssd-levy-sata-iii-500-450-mb-s,42.9,512gb ace a55,Silicon Power,STORAGE_430152-ig800gg.jpg,https://ic.jimms.fi/product/5/7/430152-ig800gg.jpg,512 gb,"2.5""",Sata iii,,,
254,https://www.jimms.fi/fi/Product/Show/158160/st6000ne000/seagate-6tb-ironwolf-pro-3-5-sisainen-nas-kiintolevy-sata-iii-7200-rpm-256mb,241.9,6tb ironwolf pro,Seagate,STORAGE_402010-ig800gg.jpg,https://ic.jimms.fi/product/1/9/402010-ig800gg.jpg,6 tb,"3.5""",Sata 6gb/s,256 mb,,
255,https://www.jimms.fi/fi/Product/Show/158516/st2000nm004a/seagate-2tb-exos-7e8-3-5-sisainen-kiintolevy-sas-12gb-s-7200-rpm-256mb,172.9,2tb exos 7e8,Seagate,STORAGE_272244-ig800gg.jpg,https://ic.jimms.fi/product/4/5/272244-ig800gg.jpg,2 tb,"3.5""",Sas 12gb/s,256 mb,,
256,https://www.jimms.fi/fi/Product/Show/169403/ts2tmts830s/transcend-2tb-m-2-ssd-830s-m-2-ssd-levy-sata-iii-560-520-mb-s,156.9,2tb m.2 ssd 830s,Transcend,STORAGE_320985-ig800gg.jpg,https://ic.jimms.fi/product/8/4/320985-ig800gg.jpg,2 tb,2280-d2-b-m (double-sided),Sata iii 6gb/s,Trim & ncq command; s.m.a.r.t.; ddr3 dram cache; adavanced garbage collection; raid engine; ldpc coding,3d nand flash,1120 tbw
257,https://www.jimms.fi/fi/Product/Show/193938/mzilt7t6hala-00007/samsung-7-68tb-pm1643a-2-5-ssd-levy-sas-12gb-s-2100-2000-mb-s,1216.9,7.68tb pm1643a,Samsung,STORAGE_449047-ig800gg.jpg,https://ic.jimms.fi/product/4/2/449047-ig800gg.jpg,7.68tb,"2.5""",Sas 12 gbps,,,
258,https://www.jimms.fi/fi/Product/Show/176683/sfyrs-500g/kingston-500gb-fury-renegade-ssd-levy-m-2-2280-pcie-4-0-nvme-3d-tlc-7300-3900-mb-s,69.9,500gb fury renegade,Kingston,STORAGE_358279-ig800gg.jpg,https://ic.jimms.fi/product/7/0/358279-ig800gg.jpg,500gb,M.2 2280,Pcie 4.0 nvme,,,500 tbw
259,https://www.jimms.fi/fi/Product/Show/187871/4xb1k68130/lenovo-2tb-performance-ssd-pcie-gen4-nvme-opal2-m-2-2280-g2,661.9,2tb performance ssd,Lenovo,STORAGE_417909-ig800gg.jpg,https://ic.jimms.fi/product/0/0/417909-ig800gg.jpg,2 tb,M.2,M.2,,,
260,https://www.jimms.fi/fi/Product/Show/176805/st8000dm004/seagate-8tb-barracuda-sisainen-3-5-kiintolevy-sata-iii-256mb,176.9,8tb barracuda,Seagate,STORAGE_358844-ig800gg.jpg,https://ic.jimms.fi/product/4/5/358844-ig800gg.jpg,8 tb,"3.5""",Sata 6gb/s,256 mb,,
261,https://www.jimms.fi/fi/Product/Show/190599/wds100t3g0a/western-digital-1tb-wd-green-2-5-ssd-levy-sata-iii-545-mb-s,68.9,1tb wd green,Western Digital,STORAGE_430751-ig800gg.jpg,https://ic.jimms.fi/product/5/8/430751-ig800gg.jpg,1tb,"2.5"" / 7mm",Sata iii 6gb/s,,,
262,https://www.jimms.fi/fi/Product/Show/177277/ct1000p5pssd8/crucial-1tb-p5-plus-ssd-levy-m-2-2280-pcie-gen4-x4-6600-5000-mb-s,83.9,1tb p5 plus,Crucial,STORAGE_361753-ig800gg.jpg,https://ic.jimms.fi/product/5/6/361753-ig800gg.jpg,1tb,M.2 (2280),Nvme (pcie gen 4 x4),,,600tb
263,https://www.jimms.fi/fi/Product/Show/194790/ts4tmte250h/transcend-4tb-250h-nvme-ssd-levy-m-2-2280-pcie-gen4-x4-7500-6700-mb-s,396.9,4tb 250h nvme,Transcend,STORAGE_454350-ig800gg.jpg,https://ic.jimms.fi/product/5/9/454350-ig800gg.jpg,4 tb,2280 (double-sided),Nvme pcie gen4 x4,S.m.a.r.t.; adavanced garbage collection; raid engine; ldpc coding; dram cache,3d nand flash,3120 tbw
264,https://www.jimms.fi/fi/Product/Show/155310/ssdpel1k100ga01/intel-100gb-optane-ssd-dc-p4801x-series-m-2-22110-pcie-3-0-x4-nvme-2200-1000-mb-s,378,100gb optane ssd dc p4801x series,Intel,STORAGE_258645-ig800gg.jpg,https://ic.jimms.fi/product/4/4/258645-ig800gg.jpg,100 gb,M.2 22 x 110 mm,Pcie nvme 3.0 x4,,,10.9 pbw
265,https://www.jimms.fi/fi/Product/Show/176801/wd40ezaz/western-digital-4tb-wd-blue-sisainen-3-5-kiintolevy-sata-iii-5400rpm-256mb,142.9,4tb wd blue,Western Digital,STORAGE_358840-ig800gg.jpg,https://ic.jimms.fi/product/4/9/358840-ig800gg.jpg,4 tb,"3.5""",Sata 6gb/s,256 mb,,
266,https://www.jimms.fi/fi/Product/Show/155135/skc600b-2048g/kingston-2048gb-kc600-2-5-ssd-levy-sata-iii-3d-tlc-550-520-mb-s-desktop-notebook-upgrade-kit,259.9,2048gb kc600,Kingston,STORAGE_257901-ig800gg.jpg,https://ic.jimms.fi/product/0/8/257901-ig800gg.jpg,2048gb,"2.5""",Sata rev 3.0 (6gb/s) - taaksepäin yhteensopiva sata rev 2.0 (3gb/s),,3d tlc,1200tb
267,https://www.jimms.fi/fi/Product/Show/172052/as40g-1tt-c/a-data-1tb-xpg-spectrix-s40g-rgb-pcie-gen3x4-m-2-2280-ssd-levy-3500-3000-mb-s,88.9,1tb xpg spectrix s40g rgb,A-Data,STORAGE_334924-ig800gg.jpg,https://ic.jimms.fi/product/2/5/334924-ig800gg.jpg,1tb,M.2 2280,Pcie gen3x4,,3d tlc,640 tb
268,https://www.jimms.fi/fi/Product/Show/184948/st6000nt001/seagate-6tb-ironwolf-pro-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-256-mb,270.9,6tb ironwolf pro,Seagate,STORAGE_402011-ig800gg.jpg,https://ic.jimms.fi/product/1/8/402011-ig800gg.jpg,6tb,"3.5""",Sata 6gb/s,256 mb,,
269,https://www.jimms.fi/fi/Product/Show/195157/ag450e1024-g/gigabyte-1tb-aorus-gen4-5000e-ssd-levy-m-2-2280-5000-4600-mb-s,64.9,1tb aorus gen4 5000e ssd -levy,Gigabyte,STORAGE_456241-ig800gg.jpg,https://ic.jimms.fi/product/4/8/456241-ig800gg.jpg,1000 gb,M.2,"Pci-express 4.0 x4, nvme 1.4",,3d tlc nand flash,
270,https://www.jimms.fi/fi/Product/Show/193384/zp1000gm30004/seagate-1tb-firecuda-540-ssd-pcie-gen-5-x4-nvme-2-0-m-2-2280-9500-8500-mb-s,229.9,1tb firecuda 540 ssd,Seagate,STORAGE_445839-ig800gg.jpg,https://ic.jimms.fi/product/3/0/445839-ig800gg.jpg,1tb,M.2 2280-d2,Pcie gen5 x4 nvme 2.0,,3d tlc,1000 tb
271,https://www.jimms.fi/fi/Product/Show/190614/cssd-f1000gbmp600plpw/corsair-1tb-mp600-pro-lpx-pcie-gen4-x4-nvme-m-2-ssd-levy-m-2-2280-7100-5800-mb-s-valkoinen,96.9,1tb mp600 pro lpx pcie gen4 x4 nvme m.2 ssd -levy,Corsair,STORAGE_430930-ig800gg.jpg,https://ic.jimms.fi/product/3/9/430930-ig800gg.jpg,1 tb,M.2 2280,Pcie gen 4.0 x4,Yes,3d tlc,700 tbw
272,https://www.jimms.fi/fi/Product/Show/184946/st2000nt001/seagate-2tb-ironwolf-pro-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-256-mb,142.9,2tb ironwolf pro,Seagate,STORAGE_401736-ig800gg.jpg,https://ic.jimms.fi/product/3/3/401736-ig800gg.jpg,2tb,"3.5""",Sata 6gb/s,256 mb,,
273,https://www.jimms.fi/fi/Product/Show/193820/hdwr460uzsva/toshiba-6tb-x300-performance-3-5-sisainen-kiintolevy-sata-iii-7200rpm-256mb-bulk,187.9,6tb x300 performance,Toshiba,STORAGE_448296-ig800gg.jpg,https://ic.jimms.fi/product/9/3/448296-ig800gg.jpg,6 tt,"3.5""",Sata 6gb/s,256 mt,,
274,https://www.jimms.fi/fi/Product/Show/194146/wds500g3b0e/western-digital-500gb-wd-blue-sn580-nvme-ssd-levy-m-2-2280-pcie-gen4-x4-4000-3600-mb-s,50.9,500gb wd blue sn580 nvme ssd -levy,Western Digital,STORAGE_450153-ig800gg.jpg,https://ic.jimms.fi/product/5/6/450153-ig800gg.jpg,500 gb,M.2 2280,M.2,,,300 tbw
275,https://www.jimms.fi/fi/Product/Show/192483/ct2000t700ssd5/crucial-2tb-t700-pcie-gen5-nvme-ssd-with-heatsink-m-2-2280-12-800-11-800-mb-s,469.9,2tb t700 pcie gen5 nvme ssd with heatsink,Crucial,STORAGE_441878-ig800gg.jpg,https://ic.jimms.fi/product/7/1/441878-ig800gg.jpg,2tb,M.2 (2280),"Pcie gen 5.0 x4, nvme 2.0",,,1200 tb
276,https://www.jimms.fi/fi/Product/Show/155305/ssdsc2kb960g801/intel-960gb-ssd-d3-s4510-series-2-5-sata-iii-3d-tlc-560-510-mb-s,263,960gb ssd d3-s4510 series,Intel,STORAGE_258640-ig800gg.jpg,https://ic.jimms.fi/product/4/9/258640-ig800gg.jpg,960 gb,"2.5"" 7mm",Sata 3.0 6gb/s,,3d nand tlc,3.4 pbw
277,https://www.jimms.fi/fi/Product/Show/184949/st8000nt001/seagate-8tb-ironwolf-pro-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-256-mb,271.9,8tb ironwolf pro,Seagate,STORAGE_402013-ig800gg.jpg,https://ic.jimms.fi/product/1/6/402013-ig800gg.jpg,8tb,"3.5""",Sata 6gb/s,256 mb,,
278,https://www.jimms.fi/fi/Product/Show/74599/wd10ezex/western-digital-1tb-wd-blue-3-5-sata-iii-7200rpm-64mb,53.9,1tb wd blue,Western Digital,STORAGE_74272-ig800gg.jpg,https://ic.jimms.fi/product/7/7/74272-ig800gg.jpg,1 tb,"3.5""",,,,
279,https://www.jimms.fi/fi/Product/Show/179718/wds480g2g0c/western-digital-480gb-wd-green-sn350-nvme-ssd-levy-m-2-2280-pcie-3-0-x4-2400-1650-mb-s,36.9,480gb wd green sn350 nvme ssd -levy,Western Digital,STORAGE_373556-ig800gg.jpg,https://ic.jimms.fi/product/5/3/373556-ig800gg.jpg,480 gb,M.2 2280,Pci express 3.0 x4 (nvme),,Triple-level cell (tlc),60 tb
280,https://www.jimms.fi/fi/Product/Show/169390/ts1tmte110s/transcend-1tb-pcie-ssd-110s-m-2-ssd-levy-nvme-pcie-gen3-x4-1700-1400-mb-s,77.9,1tb pcie ssd 110s,Transcend,STORAGE_320972-ig800gg.jpg,https://ic.jimms.fi/product/7/7/320972-ig800gg.jpg,1 tb,2280-d2-m (double-sided),Nvme pcie gen3 x4,,3d nand flash,400 tbw
281,https://www.jimms.fi/fi/Product/Show/176871/mz-v8p1t0cw/samsung-1tb-980-pro-with-heatsink-ssd-levy-m-2-2280-pcie-4-0-nvme-7000-5000-mb-s,101.9,1tb 980 pro with heatsink,Samsung,STORAGE_359291-ig800gg.jpg,https://ic.jimms.fi/product/9/8/359291-ig800gg.jpg,1tb,M.2,Pcie 4.0,Samsung 1gb low power ddr4 sdram,,"1500 g & 0,5 ms (half sine)"
282,https://www.jimms.fi/fi/Product/Show/179062/cssd-f4000gbmp600plp/corsair-4tb-mp600-pro-lpx-pcie-gen4-x4-nvme-1-4-ssd-levy-m-2-2280-3d-tlc-7100-6800-mb-s,375.9,4tb mp600 pro lpx pcie gen4 x4 nvme 1.4,Corsair,STORAGE_370473-ig800gg.jpg,https://ic.jimms.fi/product/7/6/370473-ig800gg.jpg,4tb,M.2 2280,Pcie gen4.0 x4,Yes,3d tlc,3000 tbw
283,https://www.jimms.fi/fi/Product/Show/151246/st500lm030/seagate-500gb-guardian-barracuda-2-5-sisainen-kiintolevy-sata-iii-5400rpm-128mb,61.9,500gb guardian barracuda,Seagate,STORAGE_241808-ig800gg.jpg,https://ic.jimms.fi/product/0/1/241808-ig800gg.jpg,500 gb,"2.5""",Sata 6gb/s,128 mb,,
284,https://www.jimms.fi/fi/Product/Show/169406/ts256gmts430s/transcend-256gb-m-2-ssd-430s-m-2-ssd-levy-sata-iii-530-400-mb-s,31.9,256gb m.2 ssd 430s,Transcend,STORAGE_320988-ig800gg.jpg,https://ic.jimms.fi/product/8/1/320988-ig800gg.jpg,256 gb,2242-d2-b-m (double-sided),Sata iii 6gb/s,Trim & ncq command; s.m.a.r.t.; ddr3 dram cache; adavanced garbage collection; raid engine; ldpc coding,3d nand flash,140 tbw
285,https://www.jimms.fi/fi/Product/Show/169158/mz-77e2t0b-eu/samsung-2tb-870-evo-2-5-ssd-levy-sata-iii-560-530-mb-s,159.9,2tb 870 evo,Samsung,STORAGE_321031-ig800gg.jpg,https://ic.jimms.fi/product/3/8/321031-ig800gg.jpg,2tb,"2,5""","Sata 6 gb/s, yhteensopiva sata 3 gb/s & 1.5 kanssa",2gb lpddr4,Samsung v-nand 3bit mlc,1200tb
286,https://www.jimms.fi/fi/Product/Show/184950/st10000nt001/seagate-10tb-ironwolf-pro-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-256-mb,381.9,10tb ironwolf pro,Seagate,STORAGE_401998-ig800gg.jpg,https://ic.jimms.fi/product/9/1/401998-ig800gg.jpg,10tb,"3.5""",Sata 6gb/s,256 mb,,
287,https://www.jimms.fi/fi/Product/Show/196077/st8000nm017b/seagate-8tb-exos-7e10-sisainen-3-5-kiintolevy-sata-iii-256mb,178.9,8tb exos 7e10,Seagate,STORAGE_461375-ig800gg.jpg,https://ic.jimms.fi/product/7/4/461375-ig800gg.jpg,8 tb,"3.5""",Sata 6gb/s,256 mt,,
288,https://www.jimms.fi/fi/Product/Show/160817/wd30efax/western-digital-3tb-wd30efax-red-3-5-sisainen-kiintolevy-sata-iii-5400rpm-256mb,106.9,3tb wd30efax red,Western Digital,STORAGE_277360-ig800gg.jpg,https://ic.jimms.fi/product/6/9/277360-ig800gg.jpg,3 tb,"3.5""",Sata 6gb/s,256 mb,,
289,https://www.jimms.fi/fi/Product/Show/128360/ts240gssd220s/transcend-240gb-ssd220s-2-5-ssd-levy-sata-iii-550-450-mb-s,27.9,240gb ssd220s,Transcend,STORAGE_160707-ig800gg.jpg,https://ic.jimms.fi/product/0/2/160707-ig800gg.jpg,,"2.5""",Sata iii (6gb/s),,Tlc nand flash,
290,https://www.jimms.fi/fi/Product/Show/133670/wds100t2b0b/western-digital-1tb-wd-blue-3d-ssd-levy-m-2-2280-560-530-mb-s,150.9,1tb wd blue 3d ssd -levy,Western Digital,STORAGE_175530-ig800gg.jpg,https://ic.jimms.fi/product/3/9/175530-ig800gg.jpg,1tb,M.2 2280,Sata iii 6gb/s,,,400 tbw
291,https://www.jimms.fi/fi/Product/Show/155125/skc600b-256g/kingston-256gb-kc600-2-5-ssd-levy-sata-iii-3d-tlc-550-500-mb-s-desktop-notebook-upgrade-kit,59.9,256gb kc600,Kingston,STORAGE_257877-ig800gg.jpg,https://ic.jimms.fi/product/7/2/257877-ig800gg.jpg,256gb,"2.5""",Sata rev 3.0 (6gb/s) - taaksepäin yhteensopiva sata rev 2.0 (3gb/s),,3d tlc,150tb
292,https://www.jimms.fi/fi/Product/Show/128352/ts256gssd370s/transcend-256gb-ssd370s-2-5-ssd-levy-sata-iii-560-460-mb-s,140.9,256gb ssd370s,Transcend,STORAGE_160696-ig800gg.jpg,https://ic.jimms.fi/product/9/3/160696-ig800gg.jpg,,"2.5""",Sata iii (6gb/s),,Mlc nand flash,
293,https://www.jimms.fi/fi/Product/Show/192481/ct1000t700ssd5/crucial-1tb-t700-pcie-gen5-nvme-ssd-with-heatsink-m-2-2280-11-700-9500-mb-s,240.9,1tb t700 pcie gen5 nvme ssd with heatsink,Crucial,STORAGE_441876-ig800gg.jpg,https://ic.jimms.fi/product/7/3/441876-ig800gg.jpg,1tb,M.2 (2280),"Pcie gen 5.0 x4, nvme 2.0",,,600 tb
294,https://www.jimms.fi/fi/Product/Show/184952/st14000nt001/seagate-14tb-ironwolf-pro-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-256-mb,485.9,14tb ironwolf pro,Seagate,STORAGE_402002-ig800gg.jpg,https://ic.jimms.fi/product/0/7/402002-ig800gg.jpg,14tb,"3.5""",Sata 6gb/s,256 mb,,
295,https://www.jimms.fi/fi/Product/Show/179732/wds250g3b0c/western-digital-250gb-wd-blue-sn570-nvme-ssd-levy-m-2-2280-pcie-3-0-x4-3300-1200-mb-s,46.9,250gb wd blue sn570 nvme ssd -levy,Western Digital,STORAGE_373594-ig800gg.jpg,https://ic.jimms.fi/product/9/5/373594-ig800gg.jpg,250 gb,M.2 2280,Pci express 3.0 x4 (nvme),,Triple-level cell (tlc),150 tb
296,https://www.jimms.fi/fi/Product/Show/153067/wd121kfbx/western-digital-12tb-wd-red-pro-3-5-sisainen-kiintolevy-sata-iii-7200-rpm-256mb,455.9,12tb wd red pro,Western Digital,STORAGE_249629-ig800gg.jpg,https://ic.jimms.fi/product/2/0/249629-ig800gg.jpg,12 tb,"3.5""",Sata 6gb/s,,,
297,https://www.jimms.fi/fi/Product/Show/148630/mz-v7s1t0bw/samsung-1tb-970-evo-plus-ssd-levy-m-2-2280-pcie-3-0-x4-nvme-3500-3300-mb-s,107.9,1tb 970 evo plus,Samsung,STORAGE_229978-ig800gg.jpg,https://ic.jimms.fi/product/7/1/229978-ig800gg.jpg,1000gb,M.2 (2280),"Pcie gen 3.0 x4, nvme 1.3",Samsung 1gb low power ddr4 sdram,Samsung v-nand 3-bit mlc,
298,https://www.jimms.fi/fi/Product/Show/184499/snv2s-250g/kingston-250gb-nv2-pcie-4-0-nvme-ssd-levy-m-2-2280-3000-1300-mb-s,37.9,250gb nv2 pcie 4.0 nvme,Kingston,STORAGE_399462-ig800gg.jpg,https://ic.jimms.fi/product/6/7/399462-ig800gg.jpg,250gb,M.2,,,,80 tt
299,https://www.jimms.fi/fi/Product/Show/171832/ts480gjdm850/transcend-480gb-jetdrive-850-ssd-paivityssarja-macille-sis-ssd,201.9,480gb jetdrive 850,Transcend,STORAGE_333516-ig800gg.jpg,https://ic.jimms.fi/product/1/3/333516-ig800gg.jpg,480gb,M.2,Nvme pcie gen3 x4,,3d nand flash,
300,https://www.jimms.fi/fi/Product/Show/179305/lse10z002tg8/kioxia-2tb-exceria-pro-nvme-ssd-levy-m-2-2280-pcie-4-0-7300-6400-mb-s,181.9,2tb exceria pro,KIOXIA,STORAGE_371517-ig800gg.jpg,https://ic.jimms.fi/product/1/2/371517-ig800gg.jpg,2tb,M.2 type 2280-s2-m,Pci express 4.0,,Bics flash tlc,800tb
301,https://www.jimms.fi/fi/Product/Show/194147/wds100t3b0e/western-digital-1tb-wd-blue-sn580-nvme-ssd-levy-m-2-2280-pcie-gen4-x4-4150-4150-mb-s,69.9,1tb wd blue sn580 nvme ssd -levy,Western Digital,STORAGE_450158-ig800gg.jpg,https://ic.jimms.fi/product/5/1/450158-ig800gg.jpg,1 tb,M.2 2280,M.2,,,600 tbw
302,https://www.jimms.fi/fi/Product/Show/187624/kbg50zns1t02/kioxia-1024gb-bg5-series-ssd-levy-m-2-2230-nvme-pcie-gen4-x4-3500-2900-mb-s,87.9,1024gb bg5 series,KIOXIA,STORAGE_416467-ig800gg.jpg,https://ic.jimms.fi/product/6/2/416467-ig800gg.jpg,1024 gb,M.2 2230-s2 single-sided,M.2 m,,Bics flash™ tlc,
303,https://www.jimms.fi/fi/Product/Show/155326/ssdsckkb240g801/intel-240gb-ssd-d3-s4510-series-m-2-2280-sata-iii-3d-tlc-555-275-mb-s,144,240gb ssd d3-s4510 series,Intel,STORAGE_258661-ig800gg.jpg,https://ic.jimms.fi/product/6/8/258661-ig800gg.jpg,240 gb,M.2 22 x 80mm,Sata 3.0 6gb/s,,3d nand tlc,0.85 pbw
304,https://www.jimms.fi/fi/Product/Show/137681/ct2000mx500ssd1/crucial-2tb-mx500-2-5-ssd-levy-3d-tlc-sata-iii-560-510-mb-s,140.9,2tb mx500,Crucial,STORAGE_187853-ig800gg.jpg,https://ic.jimms.fi/product/5/6/187853-ig800gg.jpg,,"2.5""",Sata 6gbps (sata iii),,Micron 3d tlc nand,700tb tbw (total bytes written)
