ID,Url,Price,Name,Manufacturer,Image,Image_Url,Type,Amount,Speed,Latency
445,https://www.jimms.fi/fi/Product/Show/192230/kf552c40bwak4-128/kingston-128gb-4-x-32gb-fury-beast-white-rgb-ddr5-5200mhz-cl40-1-25v-valkoinen,519.9,128gb (4 x 32gb) fury beast white rgb,Kingston,RAM_440498-ig800gg.jpg,https://ic.jimms.fi/product/9/1/440498-ig800gg.jpg,Ddr5,128gb (4 x 32gb),5200 mt/s,Cl40 (40-40-40)
446,https://www.jimms.fi/fi/Product/Show/173776/kf426c16bbk2-16/kingston-16gb-2-x-8gb-fury-beast-ddr4-2666mhz-cl16-1-20v-musta,52.9,16gb (2 x 8gb) fury beast,Kingston,RAM_343756-ig800gg.jpg,https://ic.jimms.fi/product/5/3/343756-ig800gg.jpg,Ddr4,16gb (2 x 8gb),2666mhz,Cl16 (16-18-18)
447,https://www.jimms.fi/fi/Product/Show/158402/cmk32gx4m2z3600c18/corsair-32gb-2-x-16gb-vengeance-lpx-ddr4-3600mhz-cl18-1-35v-musta,89.9,32gb (2 x 16gb) vengeance lpx,Corsair,RAM_271772-ig800gg.jpg,https://ic.jimms.fi/product/7/7/271772-ig800gg.jpg,Ddr4 dimm 288-pin,32gb (2 x 16gb),3600 mhz (pc4-28800),18-22-22-42
448,https://www.jimms.fi/fi/Product/Show/117996/cmk16gx4m2b3200c16r/corsair-16gb-2x8gb-vengeance-lpx-ddr4-3200mhz-cl16,57.9,16gb (2x8gb),Corsair,RAM_133761-ig800gg.jpg,https://ic.jimms.fi/product/6/8/133761-ig800gg.jpg,Ddr4,16gb,3200mhz,16-18-18-36
449,https://www.jimms.fi/fi/Product/Show/173991/kf432s20ibk2-32/kingston-32gb-2-x-16gb-fury-impact-ddr4-3200mhz-so-dimm-cl20-1-20v-musta,92.9,32gb (2 x 16gb) fury impact,Kingston,RAM_344369-ig800gg.jpg,https://ic.jimms.fi/product/6/0/344369-ig800gg.jpg,Sodimm ddr4,32gb (2 x 16gb),3200mhz,D4-3200 | 20-22-22; d4-2933 | 17-19-19
450,https://www.jimms.fi/fi/Product/Show/190038/cmt64gx5m4b6400c32/corsair-64gb-4-x-16gb-dominator-platinum-rgb-ddr5-6400mhz-cl32-1-40v-musta,409.9,64gb (4 x 16gb) dominator platinum rgb,Corsair,RAM_427820-ig800gg.jpg,https://ic.jimms.fi/product/2/9/427820-ig800gg.jpg,Ddr5,64gb (4 x 16gb),Ddr5-6400,32-40-40-84
451,https://www.jimms.fi/fi/Product/Show/176666/kf548c38bb-16/kingston-16gb-1-x-16gb-fury-beast-ddr5-4800mhz-cl38-1-10v-musta,75.9,16gb (1 x 16gb) fury beast,Kingston,RAM_359871-ig800gg.jpg,https://ic.jimms.fi/product/7/8/359871-ig800gg.jpg,Ddr5,16gb (1 x 16gb),4800 mhz,Cl38
452,https://www.jimms.fi/fi/Product/Show/142033/kvr26s19s8-8/kingston-8gb-1-x-8gb-valueram-ddr4-2666mhz-so-dimm-cl19-1-20v,26.9,8gb (1 x 8gb) valueram,Kingston,RAM_204937-ig800gg.jpg,https://ic.jimms.fi/product/3/2/204937-ig800gg.jpg,Ddr4 sdram,8 gb,2666 mhz (pc4-21300),
453,https://www.jimms.fi/fi/Product/Show/151534/f4-3200c16q-32gtrs/g-skill-32gb-4-x-8gb-trident-z-royal-ddr4-3200mhz-cl16-1-35v-hopea,217.9,32gb (4 x 8gb) trident z royal,G.Skill,RAM_243058-ig800gg.jpg,https://ic.jimms.fi/product/5/1/243058-ig800gg.jpg,Ddr4,32gb (4 x 8gb),3200 mhz,16-18-18-38
454,https://www.jimms.fi/fi/Product/Show/169264/cmh32gx4m4d3600c18/corsair-32gb-4-x-8gb-vengeance-rgb-pro-sl-ddr4-3600mhz-cl18-1-35v-musta,147.9,32gb (4 x 8gb) vengeance rgb pro sl,Corsair,RAM_320391-ig800gg.jpg,https://ic.jimms.fi/product/9/8/320391-ig800gg.jpg,Ddr4,32gb (4 x 8gb),3600mhz (pc4-28800),18-22-22-42
455,https://www.jimms.fi/fi/Product/Show/188853/f5-6000j3040g32gx2-tz5n/g-skill-64gb-2-x-32gb-trident-z5-neo-ddr5-6000mhz-cl30-1-40v-musta,271.9,64gb (2 x 32gb) trident z5 neo,G.Skill,RAM_422712-ig800gg.jpg,https://ic.jimms.fi/product/1/7/422712-ig800gg.jpg,Ddr5,64gb (2 x 32gb),6000 mt/s,30-40-40-96
456,https://www.jimms.fi/fi/Product/Show/181153/cmk32gx5m2b5600c36w/corsair-32gb-2-x-16gb-vengeance-ddr5-5600mhz-cl36-1-25v-valkoinen,128.9,32gb (2 x 16gb) vengeance,Corsair,RAM_381039-ig800gg.jpg,https://ic.jimms.fi/product/3/0/381039-ig800gg.jpg,Ddr5,32gb (2 x 16gb),Ddr5-5600,36-36-36-76
457,https://www.jimms.fi/fi/Product/Show/190043/cmk64gx5m2b6400c32/corsair-64gb-2-x-32gb-vengeance-ddr5-6400mhz-cl32-1-40v-musta-harmaa,272.9,64gb (2 x 32gb) vengeance,Corsair,RAM_427828-ig800gg.jpg,https://ic.jimms.fi/product/2/1/427828-ig800gg.jpg,Ddr5,64gb (2 x 32gb),Ddr5-6400,32-40-40-84
458,https://www.jimms.fi/fi/Product/Show/193102/cmk64gx5m2b6000c40w/corsair-64gb-2-x-32gb-vengeance-ddr5-6000mhz-cl40-1-35v-valkoinen-harmaa,247.9,64gb (2 x 32gb) vengeance,Corsair,RAM_444004-ig800gg.jpg,https://ic.jimms.fi/product/0/5/444004-ig800gg.jpg,Ddr5,64gb (2 x 32gb),Ddr5-6000,40-40-40-77
459,https://www.jimms.fi/fi/Product/Show/180454/kf548s38ibk2-32/kingston-32gb-2-x-16gb-fury-impact-ddr5-4800mhz-so-dimm-cl38-1-10v-musta,134.9,32gb (2 x 16gb) fury impact,Kingston,RAM_377164-ig800gg.jpg,https://ic.jimms.fi/product/6/5/377164-ig800gg.jpg,Sodimm ddr5,32gb,4800 mhz,Cl38
460,https://www.jimms.fi/fi/Product/Show/195525/kf564c32rs-24/kingston-24gb-1-x-24gb-fury-renegade-silver-ddr5-6400mhz-cl32-1-35v-musta-hopea,134.9,24gb (1 x 24gb) fury renegade silver,Kingston,RAM_458637-ig800gg.jpg,https://ic.jimms.fi/product/3/2/458637-ig800gg.jpg,Ddr5,24gb (1 x 24gb),6400 mt/s,Cl32 (32-38-38)
461,https://www.jimms.fi/fi/Product/Show/173977/kf426s16ibk2-64/kingston-64gb-2-x-32gb-fury-impact-ddr4-2666mhz-so-dimm-cl16-1-20v-musta,177.9,64gb (2 x 32gb) fury impact,Kingston,RAM_344370-ig800gg.jpg,https://ic.jimms.fi/product/7/9/344370-ig800gg.jpg,Sodimm ddr4,64gb (2 x 32gb),2666mhz,Cl16 (16-18-18)
462,https://www.jimms.fi/fi/Product/Show/147597/f4-3200c16d-16gtrg/g-skill-16gb-2-x-8gb-trident-z-royal-ddr4-3200mhz-cl16-1-35v-kulta,113.9,16gb (2 x 8gb) trident z royal,G.Skill,RAM_226377-ig800gg.jpg,https://ic.jimms.fi/product/7/2/226377-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3200 mhz,16-18-18-38
463,https://www.jimms.fi/fi/Product/Show/173865/kf432c16bbak2-32/kingston-32gb-2-x-16gb-fury-beast-rgb-ddr4-3200mhz-cl16-1-35v-musta,98.9,32gb (2 x 16gb) fury beast rgb,Kingston,RAM_344005-ig800gg.jpg,https://ic.jimms.fi/product/0/4/344005-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3200mhz,Cl16 (16-20-20)
464,https://www.jimms.fi/fi/Product/Show/180607/cmt32gx5m2b5600c36w/corsair-32gb-2-x-16gb-dominator-platinum-rgb-ddr5-5600mhz-cl36-1-25v-valkoinen,164.9,32gb (2 x 16gb) dominator platinum rgb,Corsair,RAM_378252-ig800gg.jpg,https://ic.jimms.fi/product/5/7/378252-ig800gg.jpg,Ddr5,32gb (2 x 16gb),Ddr5-5600,36-36-36-76
465,https://www.jimms.fi/fi/Product/Show/188879/f5-6000j3238f16gx2-rs5w/g-skill-32gb-2-x-16gb-ripjaws-s5-ddr5-6000mhz-cl32-1-35v-valkoinen,148.9,32gb (2 x 16gb) ripjaws s5,G.Skill,RAM_422776-ig800gg.jpg,https://ic.jimms.fi/product/7/3/422776-ig800gg.jpg,Ddr5,32gb (2 x 16gb),6000 mt/s,32-38-38-96
466,https://www.jimms.fi/fi/Product/Show/191747/cmt64gx5m2b6600c32/corsair-64gb-2-x-32gb-dominator-platinum-rgb-ddr5-6600mhz-cl32-1-40v-musta,360.9,64gb (2 x 32gb) dominator platinum rgb,Corsair,RAM_438004-ig800gg.jpg,https://ic.jimms.fi/product/0/5/438004-ig800gg.jpg,Ddr5,64gb (2 x 32gb),Ddr5-6600,32-39-39-76
467,https://www.jimms.fi/fi/Product/Show/142714/cmw16gx4m2a2666c16/corsair-16gb-2-x-8gb-vengeance-rgb-pro-ddr4-2666mhz-cl16-1-20v-musta,70.9,16gb (2 x 8gb) vengeance rgb pro,Corsair,RAM_207897-ig800gg.jpg,https://ic.jimms.fi/product/9/2/207897-ig800gg.jpg,Ddr4 dimm 288-pin,16gb,2666mhz (pc4-21300),Cl16 (16-18-18-35)
468,https://www.jimms.fi/fi/Product/Show/195719/cmp48gx5m2x7200c36w/corsair-48gb-2-x-24gb-dominator-titanium-ddr5-7200mhz-cl36-1-40v-valkoinen,314.9,48gb (2 x 24gb) dominator titanium,Corsair,RAM_459511-ig800gg.jpg,https://ic.jimms.fi/product/1/8/459511-ig800gg.jpg,Ddr5,48gb (2 x 24gb),Ddr5-7200,36-46-46-116
469,https://www.jimms.fi/fi/Product/Show/36182/cmso8gx3m2a1333c9/corsair-2x4gb-ddr3-1333mhz-so-dimm,56.9,2x4gb,Corsair,RAM_13105-ig800gg.jpg,https://ic.jimms.fi/product/0/4/13105-ig800gg.jpg,Ddr3,,1333mhz,
470,https://www.jimms.fi/fi/Product/Show/180553/kf560c40bb-8/kingston-8gb-1-x-8gb-fury-beast-ddr5-6000mhz-cl40-1-35v-musta,52.9,8gb (1 x 8gb) fury beast,Kingston,RAM_377979-ig800gg.jpg,https://ic.jimms.fi/product/7/0/377979-ig800gg.jpg,Ddr5,8gb (1 x 8gb),6000 mhz,Cl40
471,https://www.jimms.fi/fi/Product/Show/164427/f4-3600c16d-32gtzrc/g-skill-32gb-2-x-16gb-trident-z-rgb-ddr4-3600mhz-cl16-1-35v-musta,139.9,32gb (2 x 16gb) trident z rgb,G.Skill,RAM_295679-ig800gg.jpg,https://ic.jimms.fi/product/7/0/295679-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3600 mhz,16-19-19-39
472,https://www.jimms.fi/fi/Product/Show/185178/f5-5600j2834f16gx2-tz5n/g-skill-32gb-2-x-16gb-trident-z5-neo-ddr5-5600mhz-cl28-1-35v-musta,148.9,32gb (2 x 16gb) trident z5 neo,G.Skill,RAM_402910-ig800gg.jpg,https://ic.jimms.fi/product/1/9/402910-ig800gg.jpg,Ddr5,32gb (2 x 16gb),5600 mt/s,28-34-34-89
473,https://www.jimms.fi/fi/Product/Show/177971/kcp432ns6-8/kingston-8gb-1-x-8gb-ddr4-3200mhz-cl22-1-20v,29.9,8gb (1 x 8gb) ddr4 3200mhz,Kingston,RAM_365192-ig800gg.jpg,https://ic.jimms.fi/product/9/7/365192-ig800gg.jpg,Ddr4 sdram,8 gb,3200 mhz (pc4-25600),
474,https://www.jimms.fi/fi/Product/Show/180555/kf556c40bb-32/kingston-32gb-1-x-32gb-fury-beast-ddr5-5600mhz-cl40-1-25v-musta,139.9,32gb (1 x 32gb) fury beast,Kingston,RAM_377985-ig800gg.jpg,https://ic.jimms.fi/product/8/4/377985-ig800gg.jpg,Ddr5,32gb (1 x 32gb),5600 mhz,Cl40
475,https://www.jimms.fi/fi/Product/Show/173962/kf436c16rb1ak4-64/kingston-64gb-4-x-16gb-fury-renegade-rgb-ddr4-3600mhz-cl16-1-35v-musta,248.9,64gb (4 x 16gb) fury renegade rgb,Kingston,RAM_344273-ig800gg.jpg,https://ic.jimms.fi/product/7/6/344273-ig800gg.jpg,Ddr4,64gb (4 x 16gb),3600mhz,Cl16 (16-20-20)
476,https://www.jimms.fi/fi/Product/Show/176300/kcp432sd8-32/kingston-32gb-1-x-32gb-ddr4-3200mhz-so-dimm-cl22-1-20v,90.9,32gb (1 x 32gb) ddr4 3200mhz,Kingston,RAM_355927-ig800gg.jpg,https://ic.jimms.fi/product/2/2/355927-ig800gg.jpg,Ddr4 sdram,32 gb,3200 mhz (pc4-25600),
477,https://www.jimms.fi/fi/Product/Show/80531/cmx16gx3m2a1600c11/corsair-16gb-2-x-8gb-ddr3-1600mhz-cl11,92.9,16gb (2 x 8gb),Corsair,RAM_79033-ig800gg.jpg,https://ic.jimms.fi/product/3/6/79033-ig800gg.jpg,Ddr3,Guaranteed to work on all dual channel intel and amd platforms: xms heat spreader: world famous corsair reliability and performance,,
478,https://www.jimms.fi/fi/Product/Show/191476/cmh32gx5m2e6200c36/corsair-32gb-2-x-16gb-vengeance-rgb-ddr5-6200mhz-cl36-1-40v-musta-harmaa,152.9,32gb (2 x 16gb) vengeance rgb,Corsair,RAM_436444-ig800gg.jpg,https://ic.jimms.fi/product/4/5/436444-ig800gg.jpg,Ddr5,32gb (2 x 16gb),Ddr5-6200,36-46-46-100
479,https://www.jimms.fi/fi/Product/Show/196467/kf440c19rb2k2-16/kingston-16gb-2-x-8gb-fury-renegade-ddr4-4000mhz-cl19-1-35v-musta-harmaa,79.9,16gb (2 x 8gb) fury renegade ddr4,Kingston,RAM_463895-ig800gg.jpg,https://ic.jimms.fi/product/9/4/463895-ig800gg.jpg,Ddr4,16gb (2 x 8gb),4000 mt/s,19-23-23
480,https://www.jimms.fi/fi/Product/Show/187305/cmh64gx5m2b6000c40/corsair-64gb-2-x-32gb-vengeance-rgb-ddr5-6000mhz-cl40-1-35v-musta-harmaa,275.9,64gb (2 x 32gb) vengeance rgb,Corsair,RAM_414533-ig800gg.jpg,https://ic.jimms.fi/product/3/6/414533-ig800gg.jpg,Ddr5,64gb (2 x 32gb),Ddr5-6000,40-40-40-77
481,https://www.jimms.fi/fi/Product/Show/191742/cmh48gx5m2b6400c36/corsair-48gb-2-x-24gb-vengeance-rgb-ddr5-6400mhz-cl36-1-40v-musta-harmaa,251.9,48gb (2 x 24gb) vengeance rgb,Corsair,RAM_437995-ig800gg.jpg,https://ic.jimms.fi/product/9/4/437995-ig800gg.jpg,Ddr5,48gb (2 x 24gb),Ddr5-6400,36-48-48-104
482,https://www.jimms.fi/fi/Product/Show/130074/f4-3466c16q-64gtzr/g-skill-64gb-4-x-16gb-trident-z-rgb-ddr4-3466mhz-cl16-1-35v,498.9,64gb (4 x 16gb) trident z rgb,G.Skill,RAM_165532-ig800gg.jpg,https://ic.jimms.fi/product/3/7/165532-ig800gg.jpg,Ddr4,64gb (4 x 16gb),3466 mhz,16-18-18-38-2n
483,https://www.jimms.fi/fi/Product/Show/184910/kf436c18bwa-16/kingston-16gb-1-x-16gb-fury-beast-ddr4-rgb-special-edition-ddr4-3600mhz-cl18-1-35v-valkoinen,64.9,16gb (1 x 16gb) fury beast ddr4 rgb special edition,Kingston,RAM_401526-ig800gg.jpg,https://ic.jimms.fi/product/2/3/401526-ig800gg.jpg,Ddr4,16gb (1 x 16gb),3600 mt/s,Cl18
484,https://www.jimms.fi/fi/Product/Show/173921/kf436c16rb1k4-64/kingston-64gb-4-x-16gb-fury-renegade-ddr4-3600mhz-cl16-1-35v-musta,228.9,64gb (4 x 16gb) fury renegade,Kingston,RAM_344161-ig800gg.jpg,https://ic.jimms.fi/product/6/8/344161-ig800gg.jpg,Ddr4,64gb (4 x 16gb),3600mhz,Cl16 (16-20-20)
485,https://www.jimms.fi/fi/Product/Show/195425/kf432c16bb2ak2-32/kingston-32gb-2-x-16gb-fury-beast-ddr4-rgb-3200mhz-cl16-1-35v-musta,100.9,32gb (2 x 16gb) fury beast ddr4 rgb,Kingston,RAM_457978-ig800gg.jpg,https://ic.jimms.fi/product/7/1/457978-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3200 mt/s,Cl16 (16-20-20)
486,https://www.jimms.fi/fi/Product/Show/191043/kf556c40bwa-32/kingston-32gb-1-x-32gb-fury-beast-white-rgb-ddr5-5600mhz-cl40-1-25v-valkoinen,139.9,32gb (1 x 32gb) fury beast white rgb,Kingston,RAM_432919-ig800gg.jpg,https://ic.jimms.fi/product/1/0/432919-ig800gg.jpg,Ddr5,32gb (1 x 32gb),5600 mt/s,Cl40
487,https://www.jimms.fi/fi/Product/Show/130187/f4-3466c16d-32gtzr/g-skill-32gb-2-x-16gb-trident-z-rgb-ddr4-3466mhz-cl16-1-35v,250.9,32gb (2 x 16gb) trident z rgb,G.Skill,RAM_165712-ig800gg.jpg,https://ic.jimms.fi/product/1/7/165712-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3466 mhz,16-18-18-38-2n
488,https://www.jimms.fi/fi/Product/Show/188967/kf552c36bbeak2-64/kingston-64gb-2-x-32gb-fury-beast-ddr5-rgb-5200mhz-cl36-1-25v-musta,259.9,64gb (2 x 32gb) fury beast ddr5 rgb,Kingston,RAM_423221-ig800gg.jpg,https://ic.jimms.fi/product/2/8/423221-ig800gg.jpg,Ddr5,64gb (2 x 32gb),5200 mt/s,Cl36
489,https://www.jimms.fi/fi/Product/Show/145574/kcp426ss8-8/kingston-8gb-1-x-8gb-ddr4-2666mhz-so-dimm-cl17-1-20v,28.9,8gb (1 x 8gb) ddr4 2666mhz,Kingston,RAM_218283-ig800gg.jpg,https://ic.jimms.fi/product/8/6/218283-ig800gg.jpg,Ddr4 sdram,8 gb,2666 mhz (pc4-21300),
490,https://www.jimms.fi/fi/Product/Show/196540/kf432c16rb12ak2-32/kingston-32gb-2-x-16gb-fury-renegade-ddr4-rgb-3200mhz-cl16-1-35v-musta-harmaa,113.9,32gb (2 x 16gb) fury renegade ddr4 rgb,Kingston,RAM_464355-ig800gg.jpg,https://ic.jimms.fi/product/5/4/464355-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3200 mt/s,16-18-18
491,https://www.jimms.fi/fi/Product/Show/194794/ct2k32g48c40s5/crucial-64gb-2-x-32gb-ddr5-4800mhz-so-dimm-cl40-1-10v-musta,268.9,64gb (2 x 32gb) ddr5 4800mhz,Crucial,RAM_454358-ig800gg.jpg,https://ic.jimms.fi/product/5/1/454358-ig800gg.jpg,Sodimm ddr5,64gb (2 x 32gb),4800 mhz,Cl40
492,https://www.jimms.fi/fi/Product/Show/195408/kf436c17bb2a-8/kingston-8gb-1-x-8gb-fury-beast-ddr4-rgb-3600mhz-cl17-1-35v-musta,37.9,8gb (1 x 8gb) fury beast ddr4 rgb,Kingston,RAM_457910-ig800gg.jpg,https://ic.jimms.fi/product/1/9/457910-ig800gg.jpg,Ddr4,8gb (1 x 8gb),3600 mt/s,Cl17 (17-21-21)
493,https://www.jimms.fi/fi/Product/Show/173952/kf432c16rb1ak4-64/kingston-64gb-4-x-16gb-fury-renegade-rgb-ddr4-3200mhz-cl16-musta,228.9,64gb (4 x 16gb) fury renegade rgb,Kingston,RAM_344247-ig800gg.jpg,https://ic.jimms.fi/product/4/2/344247-ig800gg.jpg,Ddr4,64gb (4 x 16gb),3200mhz,Cl16
494,https://www.jimms.fi/fi/Product/Show/122278/f4-3200c15d-32gtzkw/g-skill-32gb-2-x-16gb-trident-z-ddr4-3200mhz-1-35v,168.9,32gb (2 x 16gb) trident z,G.Skill,RAM_143483-ig800gg.jpg,https://ic.jimms.fi/product/8/6/143483-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3200 mhz,15-15-15-35-2n
495,https://www.jimms.fi/fi/Product/Show/191074/kf572c38rwak2-32/kingston-32gb-2-x-16gb-fury-renegade-white-rgb-ddr5-7200mhz-cl38-1-45v-valkoinen-hopea,266.9,32gb (2 x 16gb) fury renegade white rgb,Kingston,RAM_433042-ig800gg.jpg,https://ic.jimms.fi/product/4/7/433042-ig800gg.jpg,Ddr5,32gb (2 x 16gb),7200 mt/s,Cl38 (38-44-44)
496,https://www.jimms.fi/fi/Product/Show/157554/cmw128gx4m4e3200c16/corsair-128gb-4-x-32gb-vengeance-rgb-pro-ddr4-3200mhz-cl16-1-35v-musta,356.9,128gb (4 x 32gb) vengeance rgb pro,Corsair,RAM_267600-ig800gg.jpg,https://ic.jimms.fi/product/0/9/267600-ig800gg.jpg,Ddr4,128gb (4 x 32gb),3200 mhz (pc4-25600),16-20-20-38
497,https://www.jimms.fi/fi/Product/Show/173861/kf432c16bb1ak2-32/kingston-32gb-2-x-16gb-fury-beast-rgb-ddr4-3200mhz-cl16-1-35v-musta,103.9,32gb (2 x 16gb) fury beast rgb,Kingston,RAM_343997-ig800gg.jpg,https://ic.jimms.fi/product/9/2/343997-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3200mhz,Cl16 (16-18-18)
498,https://www.jimms.fi/fi/Product/Show/191018/kf556c40bwk2-32/kingston-32gb-2-x-16gb-fury-beast-white-ddr5-5600mhz-cl40-1-25v-valkoinen,145.9,32gb (2 x 16gb) fury beast white,Kingston,RAM_432831-ig800gg.jpg,https://ic.jimms.fi/product/3/8/432831-ig800gg.jpg,Ddr5,32gb (2 x 16gb),5600 mt/s,Cl40
499,https://www.jimms.fi/fi/Product/Show/173932/kf446c19rbk2-16/kingston-16gb-2-x-8gb-fury-renegade-ddr4-4600mhz-cl19-1-50v-musta,119.9,16gb (2 x 8gb) fury renegade,Kingston,RAM_344197-ig800gg.jpg,https://ic.jimms.fi/product/9/2/344197-ig800gg.jpg,Ddr4,16gb (2 x 8gb),4600mhz,Cl19 (19-26-26)
500,https://www.jimms.fi/fi/Product/Show/178702/cmt32gx4m2d3600c18w/corsair-32gb-2-x-16gb-dominator-platinum-rgb-ddr4-3600mhz-cl18-1-35v-valkoinen,162.9,32gb (2 x 16gb) dominator platinum rgb,Corsair,RAM_368919-ig800gg.jpg,https://ic.jimms.fi/product/1/0/368919-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3600 mhz (pc4-28800),18-22-22-42
501,https://www.jimms.fi/fi/Product/Show/191022/kf560c40bwk2-32/kingston-32gb-2-x-16gb-fury-beast-white-ddr5-6000mhz-cl40-1-35v-valkoinen,155.9,32gb (2 x 16gb) fury beast white,Kingston,RAM_432845-ig800gg.jpg,https://ic.jimms.fi/product/4/4/432845-ig800gg.jpg,Ddr5,32gb (2 x 16gb),6000 mt/s,Cl40
502,https://www.jimms.fi/fi/Product/Show/195357/ff4d532g5600hc36bdc01/team-group-32gb-2-x-16gb-t-force-delta-rgb-ddr5-5600mhz-cl36-1-20v-valkoinen,122,32gb (2 x 16gb) t-force delta rgb,Team Group,RAM_457515-ig800gg.jpg,https://ic.jimms.fi/product/1/4/457515-ig800gg.jpg,Ddr5 288 pin non-ecc unbuffered dimm,32gb (2 x 16gb),5600,Cl36-36-36-76
503,https://www.jimms.fi/fi/Product/Show/190888/kcp552ud8k2-64/kingston-64gb-2-x-32gb-ddr5-5200mhz-cl42-1-10v,245.9,64gb (2 x 32gb) ddr5 5200mhz,Kingston,RAM_433560-ig800gg.jpg,https://ic.jimms.fi/product/6/9/433560-ig800gg.jpg,Ddr5 dimm 288 pin,64gb (2 x 32gb),5200 mt/s,Cl42
504,https://www.jimms.fi/fi/Product/Show/173908/kf432c16rbk4-32/kingston-32gb-4-x-8gb-fury-renegade-ddr4-3200mhz-cl16-musta,114.9,32gb (4 x 8gb) fury renegade,Kingston,RAM_344127-ig800gg.jpg,https://ic.jimms.fi/product/2/2/344127-ig800gg.jpg,Ddr4,32gb (4 x 8gb),3200mhz,Cl16
505,https://www.jimms.fi/fi/Product/Show/173830/kf437c19bbk2-16/kingston-16gb-2-x-8gb-fury-beast-ddr4-3733mhz-cl19-1-35v-musta,64.9,16gb (2 x 8gb) fury beast,Kingston,RAM_343912-ig800gg.jpg,https://ic.jimms.fi/product/1/7/343912-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3733mhz,Cl19 (19-23-23)
506,https://www.jimms.fi/fi/Product/Show/190886/ksm48r40bs8kmm-16hmr/kingston-16gb-1-x-16gb-server-premier-ddr5-4800mhz-ecc-cl40-1-10v,96.9,16gb (1 x 16gb) server premier,Kingston,RAM_432266-ig800gg.jpg,https://ic.jimms.fi/product/6/3/432266-ig800gg.jpg,Ddr5 ecc dimm,16gb,4800 mt/s,Cl40 (40-39-39)
507,https://www.jimms.fi/fi/Product/Show/192233/kf556c40bwak4-64/kingston-64gb-4-x-16gb-fury-beast-white-rgb-ddr5-5600mhz-cl40-1-25v-valkoinen,308.9,64gb (4 x 16gb) fury beast white rgb,Kingston,RAM_440511-ig800gg.jpg,https://ic.jimms.fi/product/1/8/440511-ig800gg.jpg,Ddr5,64gb (4 x 16gb),5600 mt/s,Cl40 (40-40-40)
508,https://www.jimms.fi/fi/Product/Show/178105/kf560c40bbk2-32/kingston-32gb-2-x-16gb-fury-beast-ddr5-6000mhz-cl40-1-35v-musta,148.9,32gb (2 x 16gb) fury beast,Kingston,RAM_366076-ig800gg.jpg,https://ic.jimms.fi/product/7/3/366076-ig800gg.jpg,Ddr5,32gb (2 x 16gb),6000 mhz,Cl40
509,https://www.jimms.fi/fi/Product/Show/172511/f4-4000c18d-32gvk/g-skill-32gb-2-x-16gb-ripjaws-v-ddr4-4000mhz-cl18-1-40v-musta,100.9,32gb (2 x 16gb) ripjaws v,G.Skill,RAM_337253-ig800gg.jpg,https://ic.jimms.fi/product/5/6/337253-ig800gg.jpg,Ddr4,32gb (2 x 16gb),4000 mhz,18-22-22-42
510,https://www.jimms.fi/fi/Product/Show/172384/ksm26es8-8hd/kingston-8gb-1-x-8gb-server-premier-ddr4-2666mhz-ecc-cl19-1-20v,32.9,8gb (1 x 8gb) server premier,Kingston,RAM_430489-ig800gg.jpg,https://ic.jimms.fi/product/8/0/430489-ig800gg.jpg,Ddr4 sdram,8 gb,2666 mhz (pc4-21300),
511,https://www.jimms.fi/fi/Product/Show/191478/cmk32gx5m2e6200c36/corsair-32gb-2-x-16gb-vengeance-ddr5-6200mhz-cl36-1-40v-musta-harmaa,128.9,32gb (2 x 16gb) vengeance,Corsair,RAM_436446-ig800gg.jpg,https://ic.jimms.fi/product/4/3/436446-ig800gg.jpg,Ddr5,32gb (2 x 16gb),Ddr5-6200,36-46-46-100
512,https://www.jimms.fi/fi/Product/Show/118032/cmk16gx4m1a2666c16/corsair-16gb-vengeance-lpx-ddr4-2666mhz-cl16-1-2v,50.9,16gb vengeance lpx,Corsair,RAM_133839-ig800gg.jpg,https://ic.jimms.fi/product/3/0/133839-ig800gg.jpg,Ddr4,16gb,2666mhz,16-18-18-35
513,https://www.jimms.fi/fi/Product/Show/188852/f5-5600j3636d32gx2-fx5/g-skill-64gb-2-x-32gb-flare-x5-ddr5-5600mhz-cl36-1-25v-musta,250.9,64gb (2 x 32gb) flare x5,G.Skill,RAM_422706-ig800gg.jpg,https://ic.jimms.fi/product/0/3/422706-ig800gg.jpg,Ddr5,64gb (2 x 32gb),5600 mt/s,36-36-36-89
514,https://www.jimms.fi/fi/Product/Show/152670/f4-3600c16q-32gtznc/g-skill-32gb-4-x-8gb-trident-z-neo-ddr4-3600mhz-cl16-1-35v-musta-hopea,196.9,32gb (4 x 8gb) trident z neo ddr4 3600mhz,G.Skill,RAM_248240-ig800gg.jpg,https://ic.jimms.fi/product/4/9/248240-ig800gg.jpg,Ddr4,32gb (4 x 8gb),3600 mhz,16-19-19-39
